X Y Z
1.2387e+08 2.37536e+06 0
1.24729e+08 2.40015e+06 0
1.25591e+08 2.42512e+06 0
1.26456e+08 2.45026e+06 0
1.27323e+08 2.47557e+06 0
1.28194e+08 2.50106e+06 0
1.29067e+08 2.52672e+06 0
1.29944e+08 2.55255e+06 0
1.30823e+08 2.57856e+06 0
1.31706e+08 2.60475e+06 0
1.32591e+08 2.63111e+06 0
1.33479e+08 2.65765e+06 0
1.34371e+08 2.68437e+06 0
1.35265e+08 2.71127e+06 0
1.36162e+08 2.73835e+06 0
1.37063e+08 2.76561e+06 0
1.37966e+08 2.79304e+06 0
1.38872e+08 2.82066e+06 0
1.39781e+08 2.84846e+06 0
1.40693e+08 2.87644e+06 0
1.41608e+08 2.90461e+06 0
1.42526e+08 2.93295e+06 0
1.43447e+08 2.96149e+06 0
1.44371e+08 2.9902e+06 0
1.45298e+08 3.0191e+06 0
1.46228e+08 3.04819e+06 0
1.47161e+08 3.07746e+06 0
1.48097e+08 3.10693e+06 0
1.49036e+08 3.13657e+06 0
1.49977e+08 3.16641e+06 0
1.50922e+08 3.19643e+06 0
1.5187e+08 3.22665e+06 0
1.5282e+08 3.25705e+06 0
1.53774e+08 3.28765e+06 0
1.54731e+08 3.31843e+06 0
1.5569e+08 3.34941e+06 0
1.56653e+08 3.38058e+06 0
1.57618e+08 3.41194e+06 0
1.58587e+08 3.4435e+06 0
1.59558e+08 3.47525e+06 0
1.60532e+08 3.50719e+06 0
1.6151e+08 3.53933e+06 0
1.6249e+08 3.57167e+06 0
1.63473e+08 3.6042e+06 0
1.6446e+08 3.63693e+06 0
1.65449e+08 3.66986e+06 0
1.66441e+08 3.70299e+06 0
1.67436e+08 3.73631e+06 0
1.68434e+08 3.76983e+06 0
1.69435e+08 3.80356e+06 0
1.70439e+08 3.83748e+06 0
1.71446e+08 3.87161e+06 0
1.72456e+08 3.90594e+06 0
1.73469e+08 3.94047e+06 0
1.74485e+08 3.9752e+06 0
1.75504e+08 4.01014e+06 0
1.76526e+08 4.04528e+06 0
1.77551e+08 4.08062e+06 0
1.78579e+08 4.11617e+06 0
1.79609e+08 4.15193e+06 0
1.80643e+08 4.1879e+06 0
1.8168e+08 4.22407e+06 0
1.82719e+08 4.26045e+06 0
1.83762e+08 4.29703e+06 0
1.84807e+08 4.33383e+06 0
1.85856e+08 4.37084e+06 0
1.86908e+08 4.40805e+06 0
1.87962e+08 4.44548e+06 0
1.89019e+08 4.48312e+06 0
1.9008e+08 4.52097e+06 0
1.91143e+08 4.55903e+06 0
1.92209e+08 4.59731e+06 0
1.93279e+08 4.6358e+06 0
1.94351e+08 4.6745e+06 0
1.95426e+08 4.71342e+06 0
1.96504e+08 4.75256e+06 0
