X Y Z
3.91931e+08 -1.99597e+11 0
3.9698e+08 -1.99592e+11 0
4.02031e+08 -1.99587e+11 0
4.07082e+08 -1.99581e+11 0
4.12133e+08 -1.99576e+11 0
4.17185e+08 -1.99571e+11 0
4.22238e+08 -1.99565e+11 0
4.27291e+08 -1.9956e+11 0
4.32345e+08 -1.99554e+11 0
4.374e+08 -1.99549e+11 0
4.42455e+08 -1.99544e+11 0
4.47511e+08 -1.99538e+11 0
4.52567e+08 -1.99533e+11 0
4.57624e+08 -1.99528e+11 0
4.62682e+08 -1.99522e+11 0
4.6774e+08 -1.99517e+11 0
4.72799e+08 -1.99511e+11 0
4.77858e+08 -1.99506e+11 0
4.82919e+08 -1.99501e+11 0
4.87979e+08 -1.99495e+11 0
4.93041e+08 -1.9949e+11 0
4.98103e+08 -1.99484e+11 0
5.03165e+08 -1.99479e+11 0
5.08228e+08 -1.99474e+11 0
5.13292e+08 -1.99468e+11 0
5.18357e+08 -1.99463e+11 0
5.23422e+08 -1.99457e+11 0
5.28488e+08 -1.99452e+11 0
5.33554e+08 -1.99446e+11 0
5.38621e+08 -1.99441e+11 0
5.43688e+08 -1.99436e+11 0
5.48757e+08 -1.9943e+11 0
5.53825e+08 -1.99425e+11 0
5.58895e+08 -1.99419e+11 0
5.63965e+08 -1.99414e+11 0
5.69035e+08 -1.99408e+11 0
5.74107e+08 -1.99403e+11 0
5.79178e+08 -1.99397e+11 0
5.84251e+08 -1.99392e+11 0
5.89324e+08 -1.99386e+11 0
5.94398e+08 -1.99381e+11 0
5.99472e+08 -1.99375e+11 0
6.04547e+08 -1.9937e+11 0
6.09622e+08 -1.99364e+11 0
6.14699e+08 -1.99359e+11 0
6.19775e+08 -1.99353e+11 0
6.24853e+08 -1.99348e+11 0
6.29931e+08 -1.99342e+11 0
6.35009e+08 -1.99337e+11 0
6.40088e+08 -1.99331e+11 0
6.45168e+08 -1.99326e+11 0
6.50249e+08 -1.9932e+11 0
6.5533e+08 -1.99315e+11 0
6.60411e+08 -1.99309e+11 0
6.65494e+08 -1.99303e+11 0
6.70577e+08 -1.99298e+11 0
6.7566e+08 -1.99292e+11 0
6.80744e+08 -1.99287e+11 0
6.85829e+08 -1.99281e+11 0
6.90914e+08 -1.99276e+11 0
6.96e+08 -1.9927e+11 0
7.01087e+08 -1.99264e+11 0
7.06174e+08 -1.99259e+11 0
7.11262e+08 -1.99253e+11 0
7.1635e+08 -1.99248e+11 0
7.21439e+08 -1.99242e+11 0
7.26528e+08 -1.99236e+11 0
7.31619e+08 -1.99231e+11 0
7.36709e+08 -1.99225e+11 0
7.41801e+08 -1.9922e+11 0
7.46893e+08 -1.99214e+11 0
7.51985e+08 -1.99208e+11 0
7.57079e+08 -1.99203e+11 0
7.62172e+08 -1.99197e+11 0
7.67267e+08 -1.99192e+11 0
7.72362e+08 -1.99186e+11 0
7.77458e+08 -1.9918e+11 0
7.82554e+08 -1.99175e+11 0
7.87651e+08 -1.99169e+11 0
7.92748e+08 -1.99163e+11 0
7.97846e+08 -1.99158e+11 0
8.02945e+08 -1.99152e+11 0
8.08044e+08 -1.99146e+11 0
8.13144e+08 -1.99141e+11 0
8.18245e+08 -1.99135e+11 0
8.23346e+08 -1.99129e+11 0
8.28447e+08 -1.99124e+11 0
8.3355e+08 -1.99118e+11 0
8.38653e+08 -1.99112e+11 0
8.43756e+08 -1.99106e+11 0
8.4886e+08 -1.99101e+11 0
8.53965e+08 -1.99095e+11 0
8.5907e+08 -1.99089e+11 0
8.64176e+08 -1.99084e+11 0
8.69283e+08 -1.99078e+11 0
8.7439e+08 -1.99072e+11 0
8.79497e+08 -1.99066e+11 0
8.84606e+08 -1.99061e+11 0
8.89715e+08 -1.99055e+11 0
8.94824e+08 -1.99049e+11 0
8.99934e+08 -1.99044e+11 0
9.05045e+08 -1.99038e+11 0
9.10156e+08 -1.99032e+11 0
9.15268e+08 -1.99026e+11 0
9.20381e+08 -1.9902e+11 0
9.25494e+08 -1.99015e+11 0
9.30608e+08 -1.99009e+11 0
9.35722e+08 -1.99003e+11 0
9.40837e+08 -1.98997e+11 0
9.45952e+08 -1.98992e+11 0
9.51068e+08 -1.98986e+11 0
9.56185e+08 -1.9898e+11 0
9.61302e+08 -1.98974e+11 0
9.6642e+08 -1.98968e+11 0
9.71539e+08 -1.98963e+11 0
9.76658e+08 -1.98957e+11 0
9.81778e+08 -1.98951e+11 0
9.86898e+08 -1.98945e+11 0
9.92019e+08 -1.98939e+11 0
9.9714e+08 -1.98934e+11 0
1.00226e+09 -1.98928e+11 0
1.00739e+09 -1.98922e+11 0
1.01251e+09 -1.98916e+11 0
1.01763e+09 -1.9891e+11 0
1.02276e+09 -1.98904e+11 0
1.02788e+09 -1.98898e+11 0
1.03301e+09 -1.98893e+11 0
1.03813e+09 -1.98887e+11 0
1.04326e+09 -1.98881e+11 0
1.04839e+09 -1.98875e+11 0
1.05352e+09 -1.98869e+11 0
1.05864e+09 -1.98863e+11 0
1.06377e+09 -1.98857e+11 0
1.0689e+09 -1.98852e+11 0
1.07403e+09 -1.98846e+11 0
1.07916e+09 -1.9884e+11 0
1.0843e+09 -1.98834e+11 0
1.08943e+09 -1.98828e+11 0
1.09456e+09 -1.98822e+11 0
1.09969e+09 -1.98816e+11 0
