X Y Z
-1.49776e+11 -7.76616e+09 0
-1.49775e+11 -7.79611e+09 0
-1.49773e+11 -7.82607e+09 0
-1.49771e+11 -7.85602e+09 0
-1.49769e+11 -7.88598e+09 0
-1.49768e+11 -7.91593e+09 0
-1.49766e+11 -7.94589e+09 0
-1.49764e+11 -7.97584e+09 0
-1.49762e+11 -8.00579e+09 0
-1.4976e+11 -8.03574e+09 0
-1.49759e+11 -8.0657e+09 0
-1.49757e+11 -8.09565e+09 0
-1.49755e+11 -8.1256e+09 0
-1.49753e+11 -8.15555e+09 0
-1.49751e+11 -8.1855e+09 0
-1.4975e+11 -8.21545e+09 0
-1.49748e+11 -8.2454e+09 0
-1.49746e+11 -8.27535e+09 0
-1.49744e+11 -8.3053e+09 0
-1.49742e+11 -8.33525e+09 0
-1.4974e+11 -8.3652e+09 0
-1.49738e+11 -8.39515e+09 0
-1.49737e+11 -8.42509e+09 0
-1.49735e+11 -8.45504e+09 0
-1.49733e+11 -8.48499e+09 0
-1.49731e+11 -8.51493e+09 0
-1.49729e+11 -8.54488e+09 0
-1.49727e+11 -8.57483e+09 0
-1.49725e+11 -8.60477e+09 0
-1.49723e+11 -8.63472e+09 0
-1.49721e+11 -8.66466e+09 0
-1.49719e+11 -8.69461e+09 0
-1.49718e+11 -8.72455e+09 0
-1.49716e+11 -8.75449e+09 0
-1.49714e+11 -8.78444e+09 0
-1.49712e+11 -8.81438e+09 0
-1.4971e+11 -8.84432e+09 0
-1.49708e+11 -8.87426e+09 0
-1.49706e+11 -8.9042e+09 0
-1.49704e+11 -8.93415e+09 0
-1.49702e+11 -8.96409e+09 0
-1.497e+11 -8.99403e+09 0
-1.49698e+11 -9.02397e+09 0
-1.49696e+11 -9.05391e+09 0
-1.49694e+11 -9.08385e+09 0
-1.49692e+11 -9.11378e+09 0
-1.4969e+11 -9.14372e+09 0
-1.49688e+11 -9.17366e+09 0
-1.49686e+11 -9.2036e+09 0
-1.49684e+11 -9.23354e+09 0
-1.49682e+11 -9.26347e+09 0
-1.49679e+11 -9.29341e+09 0
-1.49677e+11 -9.32335e+09 0
-1.49675e+11 -9.35328e+09 0
-1.49673e+11 -9.38322e+09 0
-1.49671e+11 -9.41315e+09 0
-1.49669e+11 -9.44308e+09 0
-1.49667e+11 -9.47302e+09 0
-1.49665e+11 -9.50295e+09 0
-1.49663e+11 -9.53288e+09 0
-1.49661e+11 -9.56282e+09 0
-1.49658e+11 -9.59275e+09 0
-1.49656e+11 -9.62268e+09 0
-1.49654e+11 -9.65261e+09 0
-1.49652e+11 -9.68254e+09 0
-1.4965e+11 -9.71247e+09 0
-1.49648e+11 -9.7424e+09 0
-1.49646e+11 -9.77233e+09 0
-1.49643e+11 -9.80226e+09 0
-1.49641e+11 -9.83219e+09 0
-1.49639e+11 -9.86212e+09 0
-1.49637e+11 -9.89205e+09 0
-1.49635e+11 -9.92198e+09 0
-1.49632e+11 -9.9519e+09 0
-1.4963e+11 -9.98183e+09 0
-1.49628e+11 -1.00118e+10 0
-1.49626e+11 -1.00417e+10 0
-1.49623e+11 -1.00716e+10 0
-1.49621e+11 -1.01015e+10 0
-1.49619e+11 -1.01315e+10 0
-1.49617e+11 -1.01614e+10 0
-1.49614e+11 -1.01913e+10 0
-1.49612e+11 -1.02212e+10 0
-1.4961e+11 -1.02511e+10 0
-1.49608e+11 -1.02811e+10 0
-1.49605e+11 -1.0311e+10 0
-1.49603e+11 -1.03409e+10 0
-1.49601e+11 -1.03708e+10 0
-1.49598e+11 -1.04008e+10 0
-1.49596e+11 -1.04307e+10 0
-1.49594e+11 -1.04606e+10 0
-1.49591e+11 -1.04905e+10 0
-1.49589e+11 -1.05204e+10 0
-1.49587e+11 -1.05503e+10 0
-1.49584e+11 -1.05803e+10 0
-1.49582e+11 -1.06102e+10 0
-1.4958e+11 -1.06401e+10 0
-1.49577e+11 -1.067e+10 0
-1.49575e+11 -1.06999e+10 0
-1.49573e+11 -1.07298e+10 0
-1.4957e+11 -1.07598e+10 0
-1.49568e+11 -1.07897e+10 0
-1.49565e+11 -1.08196e+10 0
-1.49563e+11 -1.08495e+10 0
-1.49561e+11 -1.08794e+10 0
-1.49558e+11 -1.09093e+10 0
-1.49556e+11 -1.09392e+10 0
-1.49553e+11 -1.09691e+10 0
-1.49551e+11 -1.09991e+10 0
-1.49548e+11 -1.1029e+10 0
-1.49546e+11 -1.10589e+10 0
-1.49544e+11 -1.10888e+10 0
-1.49541e+11 -1.11187e+10 0
-1.49539e+11 -1.11486e+10 0
-1.49536e+11 -1.11785e+10 0
-1.49534e+11 -1.12084e+10 0
-1.49531e+11 -1.12383e+10 0
-1.49529e+11 -1.12682e+10 0
-1.49526e+11 -1.12981e+10 0
-1.49524e+11 -1.1328e+10 0
-1.49521e+11 -1.13579e+10 0
-1.49519e+11 -1.13879e+10 0
-1.49516e+11 -1.14178e+10 0
-1.49513e+11 -1.14477e+10 0
-1.49511e+11 -1.14776e+10 0
-1.49508e+11 -1.15075e+10 0
-1.49506e+11 -1.15374e+10 0
